"","x"
"3710","AC106771.1"
"3711","AC016553.1"
"3712","AC016576.1"
"3713","AC016549.1"
"3714","AC010491.1"
"3715","AC010491.2"
"3716","AC016575.1"
"3717","AC016575.2"
"3718","AC114964.2"
"3719","AC010638.1"
"3720","MARCH11"
"3721","AC016650.1"
"3722","AC092335.1"
"3723","AC020980.1"
"3724","AC024588.1"
"3725","AC022113.1"
"3726","AC026790.1"
"3727","AC026785.2"
"3728","AC026785.3"
"3729","LINC02111"
"3730","AC106774.4"
"3731","TAF11L2"
"3732","TAF11L3"
"3733","TAF11L4"
"3734","TAF11L5"
"3735","TAF11L6"
"3736","TAF11L7"
"3737","TAF11L8"
"3738","TAF11L9"
"3739","TAF11L10"
"3740","TAF11L11"
"3741","TAF11L12"
"3742","TAF11L13"
"3743","TAF11L14"
"3744","H3.Y"
"3745","AC106744.1"
"3746","AC106744.2"
"3747","LINC02146"
"3748","AC140168.1"
"3749","AC093274.1"
"3750","AC091946.2"
"3751","AC091946.1"
"3752","AC139497.1"
"3753","AC138854.1"
"3754","AC091938.1"
"3755","AC010445.1"
"3756","C5orf17"
"3757","AC114930.1"
"3758","AC010387.1"
"3759","AC010387.2"
"3760","AC091885.2"
"3761","AC091893.2"
"3762","AC106821.2"
"3763","LINC02239"
"3764","AC106821.1"
"3765","AC099499.2"
"3766","AC099499.1"
"3767","AC106754.1"
"3768","AC022140.1"
"3769","AC113370.1"
"3770","AC025475.1"
"3771","AC025475.2"
"3772","AC113347.4"
"3773","AC113355.1"
"3774","LINC02103"
"3775","AC008825.1"
"3776","AC109472.1"
"3777","AC112172.2"
"3778","AC099517.1"
"3779","AC026433.1"
"3780","AC113386.1"
"3781","AC022447.2"
"3782","AC022447.5"
"3783","AC022447.3"
"3784","AC022447.1"
"3785","AC022447.7"
"3786","AC022447.6"
"3787","AC025178.1"
"3788","AC025181.2"
"3789","AC008766.1"
"3790","AC010343.3"
"3791","AC034223.1"
"3792","AC034223.2"
"3793","AC034231.1"
"3794","TARS"
"3795","AC034232.2"
"3796","AC139792.1"
"3797","AC138409.3"
"3798","AC025754.2"
"3799","AC025754.1"
"3800","AC026801.2"
"3801","AC137810.1"
"3802","AC112204.2"
"3803","AC114277.1"
"3804","AC008957.2"
"3805","AC008957.1"
"3806","AC026741.1"
"3807","AC025449.2"
"3808","AC008869.1"
"3809","AC034226.1"
"3810","EGFLAM-AS3"
"3811","EGFLAM-AS1"
"3812","AC010457.1"
"3813","AC010425.1"
"3814","OSMR-AS1"
"3815","AC091435.2"
"3816","AC008964.1"
"3817","AC108105.1"
"3818","AC093277.1"
"3819","AC114977.1"
"3820","AC114977.2"
"3821","AC034222.2"
"3822","OXCT1-AS1"
"3823","C5orf51"
"3824","AC108099.1"
"3825","AC008945.1"
"3826","AC008945.2"
"3827","AC008875.3"
"3828","AC008875.2"
"3829","AC008875.1"
"3830","AC025171.1"
"3831","AC025171.3"
"3832","AC025171.5"
"3833","AC025171.2"
"3834","AC025171.4"
"3835","AC114947.2"
"3836","AC114956.3"
"3837","AC114956.2"
"3838","AC114956.1"
"3839","AC104119.1"
"3840","AC093292.1"
"3841","AC093297.1"
"3842","AC093297.2"
"3843","AC114954.1"
"3844","AC116350.1"
"3845","AC122694.1"
"3846","AC112187.3"
"3847","AC022441.1"
"3848","AC022441.2"
"3849","AC008808.2"
"3850","AC008808.1"
"3851","AC010478.1"
"3852","AC022433.1"
"3853","AC091860.2"
"3854","AC022126.1"
"3855","AC025180.1"
"3856","AC008966.3"
"3857","AC008966.2"
"3858","AC008966.1"
"3859","AC027329.1"
"3860","AC025175.1"
"3861","AC025175.2"
"3862","AC016583.2"
"3863","AC112198.3"
"3864","AC034238.1"
"3865","GZMK"
"3866","AC034238.3"
"3867","AC034238.2"
"3868","AC026704.1"
"3869","AC008914.1"
"3870","AC008892.1"
"3871","AC016596.1"
"3872","AC034245.1"
"3873","AC008391.1"
"3874","AC022431.1"
"3875","AC008940.1"
"3876","AC008937.2"
"3877","AC008937.1"
"3878","AC008937.3"
"3879","AC016644.1"
"3880","AC025470.2"
"3881","AC008780.1"
"3882","AC008780.2"
"3883","AC106822.1"
"3884","AC008786.1"
"3885","AC016642.1"
"3886","AC008852.1"
"3887","AC092343.1"
"3888","AC034234.1"
"3889","AC109133.1"
"3890","AC104113.1"
"3891","AC022445.1"
"3892","AC026746.1"
"3893","C5orf64-AS1"
"3894","AC008877.1"
"3895","AC008558.1"
"3896","AC122707.1"
"3897","HTR1A"
"3898","AC092354.2"
"3899","AC092354.1"
"3900","AC025176.1"
"3901","AC010359.2"
"3902","AC010359.3"
"3903","AC025442.2"
"3904","AC025442.1"
"3905","AC092353.1"
"3906","AC092353.2"
"3907","MAST4-IT1"
"3908","AC010420.1"
"3909","AC008459.1"
"3910","AC112206.2"
"3911","AC079467.1"
"3912","AC106798.1"
"3913","AC024581.1"
"3914","LINC02219"
"3915","AC024579.1"
"3916","AC010280.2"
"3917","AC010280.1"
"3918","AC010280.3"
"3919","AC093523.1"
"3920","AC093248.1"
"3921","AC010273.3"
"3922","AC010273.2"
"3923","AC145146.1"
"3924","AC140134.2"
"3925","AC146944.4"
"3926","AC139834.1"
"3927","AC145141.2"
"3928","AC145141.1"
"3929","AC025774.1"
"3930","AC093278.2"
"3931","AC063979.2"
"3932","AC035140.1"
"3933","AC008972.1"
"3934","AC008972.2"
"3935","AC116345.3"
"3936","AC116345.4"
"3937","AC116345.1"
"3938","LINC02230"
"3939","FOXD1-AS1"
"3940","LINC01385"
"3941","AC099522.2"
"3942","AC091868.2"
"3943","AC093283.1"
"3944","LINC01332"
"3945","AC010501.2"
"3946","AC116337.4"
"3947","AC116337.3"
"3948","AC008897.2"
"3949","AC008897.3"
"3950","AC010245.1"
"3951","AC010245.2"
"3952","AC026774.1"
"3953","AC113404.1"
"3954","AC026725.1"
"3955","AC025188.1"
"3956","AC008581.1"
"3957","ZBED3-AS1"
"3958","AC108482.1"
"3959","AC108482.2"
"3960","AC008496.2"
"3961","AC008496.3"
"3962","AC012636.1"
"3963","AC010260.1"
"3964","SPZ1"
"3965","AC008771.1"
"3966","AC008434.1"
"3967","AC026427.1"
"3968","AC010623.1"
"3969","AC026726.2"
"3970","AC026726.1"
"3971","ATG10-IT1"
"3972","AC026782.1"
"3973","AC026782.2"
"3974","AC008885.2"
"3975","AC108174.1"
"3976","AC027338.2"
"3977","AC027338.1"
"3978","AC104118.1"
"3979","AC113383.1"
"3980","AC114928.1"
"3981","AC117522.2"
"3982","AC010486.1"
"3983","AC010486.2"
"3984","AC010486.3"
"3985","AC010595.1"
"3986","AC026414.1"
"3987","AC016550.1"
"3988","AC016550.2"
"3989","AC016550.3"
"3990","LINC02059"
"3991","AC008539.1"
"3992","AC109492.1"
"3993","AC018754.1"
"3994","AC020930.1"
"3995","AC114971.1"
"3996","TMEM161B-AS1"
"3997","AC091826.2"
"3998","AC008525.1"
"3999","AC008525.2"
"4000","AC074131.1"
"4001","AC113167.1"
"4002","AC099554.1"
"4003","AC093510.2"
"4004","AC093510.1"
"4005","AC074132.1"
"4006","AC093281.1"
"4007","AC093281.2"
"4008","AC123595.1"
"4009","AC123595.2"
"4010","AC008799.2"
"4011","AC093298.2"
"4012","AC114316.1"
"4013","AC124854.1"
"4014","AC026780.1"
"4015","AC026780.2"
"4016","AC008517.1"
"4017","AC012625.1"
"4018","AC026408.1"
"4019","AC106818.2"
"4020","AC108102.1"
"4021","AC099501.1"
"4022","AC114980.1"
"4023","AC117528.1"
"4024","AC025766.1"
"4025","AC008534.1"
"4026","MCTP1-AS1"
"4027","TTC37"
"4028","AC008840.1"
"4029","AC008592.4"
"4030","AC008592.5"
"4031","AC008592.1"
"4032","AC104123.1"
"4033","AC008592.2"
"4034","AC099509.1"
"4035","AC099509.2"
"4036","AC020900.1"
"4037","AC008906.1"
"4038","AC008906.2"
"4039","AC009126.1"
"4040","AC008883.3"
"4041","AC008883.1"
"4042","AC008883.2"
"4043","AC122697.1"
"4044","AC008522.1"
"4045","LINC02062"
"4046","AC113385.1"
"4047","AC021086.1"
"4048","AC027315.1"
"4049","AC008948.1"
"4050","AC094108.1"
"4051","AC099487.1"
"4052","AC099487.2"
"4053","AC011362.1"
"4054","C5orf30"
"4055","AC010406.1"
"4056","AC008505.1"
"4057","LINC02163"
"4058","AC099520.1"
"4059","AC099520.2"
"4060","AC091987.1"
"4061","AC024587.2"
"4062","AC008462.1"
"4063","AC008871.1"
"4064","AC116428.1"
"4065","AC008467.1"
"4066","AC091917.3"
"4067","AC091917.2"
"4068","AC091917.1"
"4069","AC012603.1"
"4070","AC010395.1"
"4071","AC008572.1"
"4072","AC010468.2"
"4073","AC010275.1"
"4074","AC010261.1"
"4075","AC010261.2"
"4076","AC104126.1"
"4077","AC079465.1"
"4078","AC093240.1"
"4079","AC010230.1"
"4080","LINC01957"
"4081","AC094104.2"
"4082","AC094104.1"
"4083","TRIM36-IT1"
"4084","AC008494.2"
"4085","AC008494.3"
"4086","AC010226.1"
"4087","AC008549.2"
"4088","AC008549.1"
"4089","AC034236.3"
"4090","AC034236.2"
"4091","AC018752.1"
"4092","AC010267.1"
"4093","AC093534.2"
"4094","AC093295.1"
"4095","LINC02148"
"4096","AC114311.1"
"4097","AC093206.1"
"4098","AC008629.1"
"4099","FAM170A"
"4100","AC008574.1"
"4101","AC113418.1"
"4102","AC114284.1"
"4103","AC008568.1"
"4104","FTMT"
"4105","AC010255.1"
"4106","AC010255.3"
"4107","AC010255.2"
"4108","AC113349.2"
"4109","AC113349.1"
"4110","AC119150.1"
"4111","AC022101.1"
"4112","AC008669.1"
"4113","AC106786.2"
"4114","AC106786.1"
"4115","AC016556.1"
"4116","AC025465.2"
"4117","AC025465.4"
"4118","AC025465.3"
"4119","AC025465.1"
"4120","AC112196.1"
"4121","AC113398.2"
"4122","AC109464.1"
"4123","AC109464.2"
"4124","AC109458.2"
"4125","AC116362.1"
"4126","AC109471.1"
"4127","AC116362.2"
"4128","AC093535.1"
"4129","MARCH3"
"4130","AC011416.3"
"4131","AC011416.4"
"4132","AC010424.2"
"4133","AC010424.3"
"4134","AC022118.1"
"4135","AC068658.1"
"4136","LINC01184"
"4137","AC008588.1"
"4138","AC008679.1"
"4139","AC008591.1"
"4140","AC006525.1"
"4141","AC034228.3"
"4142","AC034228.1"
"4143","AC034228.2"
"4144","IL3"
"4145","CSF2"
"4146","AC063976.1"
"4147","C5orf56"
"4148","AC116366.2"
"4149","AC116366.1"
"4150","AC004039.1"
"4151","AC004775.1"
"4152","AC010240.3"
"4153","AC113410.5"
"4154","AC113410.4"
"4155","AC113410.2"
"4156","AC010307.2"
"4157","AC010307.3"
"4158","AC010307.4"
"4159","AC010608.1"
"4160","WSPAR"
"4161","AC008608.2"
"4162","AC104109.2"
"4163","AC109454.2"
"4164","AC109454.3"
"4165","AC005355.1"
"4166","C5orf66"
"4167","AC008406.3"
"4168","C5orf66-AS1"
"4169","AC008406.2"
"4170","AC008406.1"
"4171","C5orf66-AS2"
"4172","H2AFY"
"4173","AC026691.1"
"4174","AC022092.1"
"4175","AC034206.1"
"4176","AC114296.1"
"4177","AC002428.2"
"4178","AC002428.1"
"4179","TRPC7-AS2"
"4180","AC063980.1"
"4181","AC112178.1"
"4182","AC109439.2"
"4183","AC106791.2"
"4184","AC106791.1"
"4185","AC113382.1"
"4186","AC113382.2"
"4187","AC104116.1"
"4188","AC034243.1"
"4189","AC011405.1"
"4190","SNHG4"
"4191","MATR3.1"
"4192","AC135457.1"
"4193","TMEM173"
"4194","AC010378.2"
"4195","AC113361.1"
"4196","AC008667.1"
"4197","AC008667.3"
"4198","AC008667.4"
"4199","AC008667.2"
"4200","AC011379.2"
"4201","AC011379.1"
"4202","AC008438.2"
"4203","AC008438.1"
"4204","HARS"
"4205","AC005609.5"
"4206","AC005609.2"
"4207","AC005609.4"
"4208","AC005609.3"
"4209","AC005609.1"
"4210","AC010223.1"
"4211","AC244517.5"
"4212","AC244517.9"
"4213","AC244517.2"
"4214","AC244517.1"
"4215","AC244517.11"
"4216","AC244517.12"
"4217","AC244517.4"
"4218","AC244517.7"
"4219","AC005618.4"
"4220","AC005618.1"
"4221","AC005618.3"
"4222","AC005618.2"
"4223","AC008781.3"
"4224","AC008781.2"
"4225","AC008781.1"
"4226","AC005753.2"
"4227","AC005753.3"
"4228","AC005753.1"
"4229","AC005740.5"
"4230","AC005740.4"
"4231","AC005740.3"
"4232","AC005592.1"
"4233","AC005592.2"
"4234","ARHGAP26-IT1"
"4235","AC016598.1"
"4236","AC016598.2"
"4237","AC008696.2"
"4238","AC008652.1"
"4239","AC109441.1"
"4240","AC132803.1"
"4241","AC137770.1"
"4242","AC008700.1"
"4243","AC091887.1"
"4244","LARS"
"4245","AC011396.2"
"4246","AC011396.3"
"4247","AC011396.1"
"4248","AC008728.1"
"4249","PPP2R2B-IT1"
"4250","AC010251.1"
"4251","AC011373.1"
"4252","AC011370.1"
"4253","AC011352.1"
"4254","AC011352.3"
"4255","AC011346.1"
"4256","AC114939.1"
"4257","AC008627.1"
"4258","AC116312.1"
"4259","AC012613.1"
"4260","AC012613.2"
"4261","AC131025.3"
"4262","AC131025.1"
"4263","AC131025.2"
"4264","AC022100.1"
"4265","AC011388.1"
"4266","AC011383.1"
"4267","AC008453.2"
"4268","AC008453.1"
"4269","AC008641.1"
"4270","AC011337.1"
"4271","AC011374.3"
"4272","AC011374.1"
"4273","AC011374.2"
"4274","AC091982.1"
"4275","AC091982.3"
"4276","AC008571.2"
"4277","AC091962.1"
"4278","AC008625.1"
"4279","AC026688.2"
"4280","AC010476.2"
"4281","AC011351.1"
"4282","AC025434.1"
"4283","AC011377.1"
"4284","FAM71B"
"4285","AC010609.1"
"4286","AC009185.1"
"4287","AC016571.1"
"4288","AC008676.1"
"4289","AC106801.1"
"4290","AC025437.5"
"4291","AC025437.4"
"4292","AC025437.3"
"4293","AC025437.2"
"4294","AC025437.1"
"4295","AC091979.1"
"4296","AC091979.2"
"4297","AC091939.1"
"4298","AC136424.2"
"4299","AC136424.1"
"4300","AC134043.2"
"4301","AC008691.1"
"4302","AC008703.1"
"4303","AC008609.1"
"4304","AC008456.1"
"4305","AC011363.1"
"4306","AC091944.1"
"4307","AC113414.1"
"4308","AC010291.1"
"4309","AC008662.1"
"4310","AC008662.2"
"4311","AC109466.1"
"4312","AC091973.1"
"4313","AC008415.1"
"4314","AC114321.1"
"4315","AC091819.2"
"4316","AC091819.1"
"4317","AC091820.2"
"4318","AC091820.1"
"4319","AC008601.1"
"4320","AC008708.2"
"4321","AC008708.1"
"4322","AC008464.1"
"4323","AC008705.2"
"4324","AC011369.1"
"4325","AC026689.1"
"4326","RARS"
"4327","AC011365.2"
"4328","AC011365.1"
"4329","AC011389.2"
"4330","AC011389.1"
"4331","AC008680.1"
"4332","AC034199.1"
"4333","AC027306.1"
"4334","AC008619.1"
"4335","AC027312.1"
"4336","AC008514.1"
"4337","AC091980.2"
"4338","AC022440.1"
"4339","AC011410.1"
"4340","AC011407.1"
"4341","AC027309.1"
"4342","AC022217.2"
"4343","AC022217.3"
"4344","AC110011.1"
"4345","AC008429.1"
"4346","AC008429.3"
"4347","AC008378.1"
"4348","AC016573.1"
"4349","AC008632.1"
"4350","AC008663.1"
"4351","AC008663.3"
"4352","AC008663.2"
"4353","AC008674.1"
"4354","AC113423.1"
"4355","AC113423.2"
"4356","AC011333.1"
"4357","AC025752.1"
"4358","AC108112.1"
"4359","AC113346.2"
"4360","AC113346.1"
"4361","AC008413.2"
"4362","AC091393.2"
"4363","AC138965.2"
"4364","AC138965.1"
"4365","AC139491.3"
"4366","AC139491.1"
"4367","AC139491.4"
"4368","AC139491.8"
"4369","AC139493.2"
"4370","AC138956.1"
"4371","AC138956.2"
"4372","AC113391.1"
"4373","AC113391.2"
"4374","ZNF346-IT1"
"4375","AC146507.3"
"4376","PFN3"
"4377","AC145098.1"
"4378","AC139795.3"
"4379","AC139795.2"
"4380","AC138819.1"
"4381","AC140125.2"
"4382","AC140125.1"
"4383","AC140125.3"
"4384","AC106795.3"
"4385","AC106795.2"
"4386","AC106795.5"
"4387","PROP1"
"4388","AC136601.1"
"4389","AC008659.1"
"4390","AC113348.3"
"4391","AC113348.1"
"4392","AC104117.5"
"4393","AC104117.3"
"4394","AC109479.3"
"4395","AC109479.1"
"4396","AC136628.1"
"4397","AC136628.4"
"4398","AC136604.2"
"4399","AC136604.3"
"4400","AC008393.1"
"4401","AC010285.1"
"4402","AC010285.3"
"4403","AC008610.1"
"4404","AC034213.1"
"4405","SCGB3A1"
"4406","LINC02222"
"4407","OR2Y1"
"4408","AC022413.2"
"4409","AC008443.5"
"4410","AC008443.6"
"4411","AC008443.4"
"4412","AC008443.9"
"4413","AC008443.2"
"4414","AC008443.1"
"4415","AC008443.8"
"4416","AC008443.3"
"4417","AC138035.1"
"4418","AC138035.2"
"4419","OR4F3"
"4420","AL035696.3"
"4421","AL035696.4"
"4422","AL035696.1"
"4423","AL365272.1"
"4424","AL512308.1"
"4425","AL031770.1"
"4426","AL357054.2"
"4427","AL357054.4"
"4428","AL357054.5"
"4429","AL357054.3"
"4430","AL392183.1"
"4431","AL356130.1"
"4432","AL033381.2"
"4433","AL033381.1"
"4434","AL033381.3"
"4435","LINC01394"
"4436","AL034346.1"
"4437","FOXF2"
"4438","AL512329.2"
"4439","AL035693.1"
"4440","AL031768.2"
"4441","AL031768.1"
"4442","AL359852.2"
"4443","AL133351.2"
"4444","LINC01011"
"4445","AL133351.1"
"4446","AL031963.2"
"4447","AL031963.3"
"4448","AL031963.1"
"4449","AL445309.1"
"4450","AL033523.1"
"4451","AL391422.4"
"4452","AL391422.3"
"4453","AL391422.2"
"4454","AL590004.3"
"4455","AL138831.2"
"4456","AL138831.1"
"4457","C6orf201"
"4458","AL136309.4"
"4459","AL136309.2"
"4460","AL136309.3"
"4461","AL162718.1"
"4462","AL159166.1"
"4463","AL162718.3"
"4464","AL162718.2"
"4465","AL034376.2"
"4466","AL034376.1"
"4467","AL356747.1"
"4468","AL022725.1"
"4469","AL359643.3"
"4470","AL359643.2"
"4471","AL021328.1"
"4472","AL022097.1"
"4473","AL136307.1"
"4474","AL162719.1"
"4475","AL031123.2"
"4476","AL031123.1"
"4477","AL031123.4"
"4478","AL031123.5"
"4479","AL136361.1"
"4480","AL158817.1"
"4481","AL139390.1"
"4482","AL355336.1"
"4483","AL139095.5"
"4484","AL139095.4"
"4485","AL031058.1"
"4486","AL355499.1"
"4487","AL359378.1"
"4488","AL137220.1"
"4489","AL138885.2"
"4490","AL138885.3"
"4491","AL139039.3"
"4492","AL358777.1"
"4493","AL024498.1"
"4494","AL357497.1"
"4495","AL139807.1"
"4496","AL022098.1"
"4497","AL445430.2"
"4498","AL445430.1"
"4499","AL357518.1"
"4500","AL022724.3"
"4501","AL022724.2"
"4502","AL157373.1"
"4503","AL157373.2"
"4504","AL008729.1"
"4505","AL008729.2"
"4506","AL441883.1"
"4507","Z93020.1"
"4508","AL023583.1"
"4509","AL022396.1"
"4510","AL133259.1"
"4511","AL353152.2"
"4512","AL353152.1"
"4513","AL080313.2"
"4514","AL080313.1"
"4515","AL009177.1"
"4516","AL109914.1"
"4517","AL138720.1"
"4518","AL136162.1"
"4519","AL021978.1"
"4520","AL009031.1"
"4521","AL137003.1"
"4522","AL137003.2"
"4523","AL133405.2"
"4524","AL133405.1"
"4525","AL138740.1"
"4526","AL136305.1"
"4527","AL138824.1"
"4528","AL138724.1"
"4529","AL357052.1"
"4530","AL022068.1"
"4531","AL022726.1"
"4532","AL158198.1"
"4533","AL158198.2"
"4534","AL132775.1"
"4535","AL132775.2"
"4536","E2F3-IT1"
"4537","AL513188.1"
"4538","AL451080.1"
"4539","AL031767.1"
"4540","AL031767.2"
"4541","AL512380.1"
"4542","AL512380.2"
"4543","HDGFL1"
"4544","AL033539.1"
"4545","AL033539.2"
"4546","AL035401.1"
"4547","AL139231.1"
"4548","KAAG1"
"4549","AL031775.1"
"4550","AL031775.2"
"4551","AL160400.1"
"4552","AL133268.3"
"4553","AL133268.2"
"4554","AL133268.4"
"4555","AL022170.1"
"4556","HIST1H2AA"
"4557","HIST1H2BA"
"4558","U91328.2"
"4559","U91328.1"
"4560","U91328.3"
"4561","HIST1H1A"
"4562","HIST1H3A"
"4563","HIST1H4A"
"4564","HIST1H4B"
"4565","HIST1H3B"
"4566","HIST1H2AB"
"4567","HIST1H2BB"
"4568","HIST1H3C"
"4569","HIST1H1C"
"4570","HIST1H4C"
"4571","HIST1H1T"
"4572","HIST1H2BC"
"4573","HIST1H2AC"
"4574","HIST1H1E"
"4575","HIST1H2BD"
"4576","AL353759.1"
"4577","HIST1H2BE"
"4578","HIST1H4D"
"4579","HIST1H3D"
"4580","HIST1H2AD"
"4581","HIST1H2BF"
"4582","HIST1H4E"
"4583","HIST1H2BG"
"4584","HIST1H2AE"
"4585","HIST1H3E"
"4586","HIST1H1D"
"4587","HIST1H4F"
"4588","HIST1H4G"
"4589","HIST1H3F"
"4590","HIST1H2BH"
"4591","HIST1H3G"
"4592","HIST1H2BI"
"4593","HIST1H4H"
"4594","AL021917.1"
"4595","AL121936.1"
"4596","AL513548.3"
"4597","AL513548.4"
"4598","AL513548.1"
"4599","AL133255.1"
"4600","AL590062.1"
"4601","AL021807.1"
"4602","HIST1H2BJ"
"4603","HIST1H2AG"
"4604","HIST1H4I"
"4605","HIST1H2BK"
"4606","HIST1H2AH"
"4607","AL031118.1"
"4608","AL021918.4"
"4609","AL021918.5"
"4610","AL021918.3"
"4611","AL009179.3"
"4612","AL009179.1"
"4613","AL009179.2"
"4614","HIST1H2BL"
"4615","HIST1H2AI"
"4616","HIST1H3H"
"4617","HIST1H2AJ"
"4618","HIST1H2BM"
"4619","HIST1H4J"
"4620","HIST1H4K"
"4621","HIST1H2BN"
"4622","HIST1H2AK"
"4623","HIST1H2AL"
"4624","HIST1H1B"
"4625","HIST1H3I"
"4626","HIST1H4L"
"4627","HIST1H3J"
"4628","HIST1H2AM"
"4629","HIST1H2BO"
"4630","OR2B2"
"4631","AL121944.1"
"4632","AL358933.1"
"4633","Z98745.2"
"4634","Z98745.1"
"4635","AL049543.1"
"4636","AL121932.2"
"4637","AL662890.1"
"4638","LINC01556"
"4639","AL662791.1"
"4640","AL662791.2"
"4641","OR2W1"
"4642","OR2B3"
"4643","AL645937.2"
"4644","AL645937.4"
"4645","OR14J1"
"4646","OR12D3"
"4647","OR12D2"
"4648","OR10C1"
"4649","MAS1L"
"4650","LINC02829"
"4651","LINC01015"
"4652","AL645939.4"
"4653","AL645939.5"
"4654","AL645929.2"
"4655","ZNRD1"
"4656","AL662873.1"
"4657","AL662797.1"
"4658","HCG21"
"4659","PSORS1C3"
"4660","AL662844.4"
"4661","AL662844.3"
"4662","AL671883.3"
"4663","AL645933.2"
"4664","AL645933.3"
"4665","VARS"
"4666","SKIV2L"
"4667","C4A-AS1"
"4668","C4B-AS1"
"4669","AL662884.5"
"4670","AL662884.3"
"4671","AL662884.1"
"4672","AL662789.1"
"4673","AL645941.1"
"4674","AL645941.3"
"4675","AL645940.1"
"4676","SMIM40"
"4677","AL138889.3"
"4678","AL138889.1"
"4679","AL354740.1"
"4680","AL451165.2"
"4681","UHRF1BP1"
"4682","AL591002.1"
"4683","Z97832.2"
"4684","AL033519.4"
"4685","AL033519.5"
"4686","AL157823.2"
"4687","CLPSL2"
"4688","CLPS"
"4689","Z84485.1"
"4690","Z84484.1"
"4691","Z85996.2"
"4692","Z85996.3"
"4693","AL122034.1"
"4694","AL353579.1"
"4695","AL096712.2"
"4696","AL353597.1"
"4697","AL121574.1"
"4698","AL391415.1"
"4699","AL034345.2"
"4700","AL590999.1"
"4701","AL139275.2"
"4702","AL139275.1"
"4703","AL359475.1"
"4704","AL033380.1"
"4705","AL583854.1"
"4706","AL031778.1"
"4707","NCR2"
"4708","AL035588.1"
"4709","AL365205.4"
"4710","TOMM6"
"4711","AL365205.3"
"4712","AL160163.1"
"4713","AL513008.1"
"4714","AL512274.1"
"4715","AL096814.2"
"4716","AL096814.1"
"4717","AL035587.3"
"4718","AL035587.2"
"4719","AL035587.1"
"4720","AL136304.1"
"4721","AL355385.1"
"4722","AL133375.1"
"4723","AL359813.1"
"4724","AL359813.2"
"4725","AL355802.3"
"4726","AL136131.2"
"4727","AL136131.3"
"4728","AL157371.2"
"4729","AL157371.1"
"4730","AL109615.3"
"4731","C6orf223"
"4732","AL109615.2"
"4733","AL109615.4"
"4734","AL136140.1"
"4735","AL133334.1"
"4736","AL096865.1"
"4737","AL035701.1"
"4738","AL035670.1"
"4739","AL591242.1"
"4740","AL161618.1"
"4741","AL096772.1"
"4742","AL451166.1"
"4743","AL355353.1"
"4744","AL356421.2"
"4745","AL353138.1"
"4746","AL391538.1"
"4747","AL121974.1"
"4748","PGK2"
"4749","AL359458.1"
"4750","DEFB133"
"4751","DEFB114"
"4752","DEFB113"
"4753","DEFB110"
"4754","DEFB112"
"4755","AL138826.1"
"4756","AL132799.1"
"4757","AL360175.1"
"4758","AL135908.1"
"4759","AL355997.1"
"4760","IL17A"
"4761","ICK"
"4762","AL512347.1"
"4763","AL034374.1"
"4764","AL033397.2"
"4765","AL033397.1"
"4766","AL590652.1"
"4767","AL033384.2"
"4768","AL033384.1"
"4769","MLIP-IT1"
"4770","AL359380.1"
"4771","AL589946.1"
"4772","AL512363.1"
"4773","AL049555.1"
"4774","AL031779.1"
"4775","AL512422.1"
"4776","FO680682.1"
"4777","AL021368.3"
"4778","AL021368.5"
"4779","AL021368.1"
"4780","AL021368.2"
"4781","AL445250.1"
"4782","AL590227.1"
"4783","AL512427.2"
"4784","KHDRBS2-OT"
"4785","AL355347.1"
"4786","AL135905.1"
"4787","AL135905.2"
"4788","AL357375.1"
"4789","AL713998.1"
"4790","AL713998.3"
"4791","AL713998.4"
"4792","AL646090.2"
"4793","AL646090.1"
"4794","AL593844.1"
"4795","AL606923.2"
"4796","AL391807.1"
"4797","AL160262.1"
"4798","AL080275.1"
"4799","AL365226.2"
"4800","AL365226.1"
"4801","AL583856.2"
"4802","AL096709.1"
"4803","AL589935.1"
"4804","AL589935.3"
"4805","AL136164.1"
"4806","LINC01626"
"4807","AL035467.2"
"4808","FO393414.3"
"4809","KCNQ5-IT1"
"4810","AC019205.1"
"4811","DPPA5"
"4812","AL603910.1"
"4813","AL121972.1"
"4814","AL590428.1"
"4815","AL357507.1"
"4816","AL356277.3"
"4817","AL356277.2"
"4818","AL080250.1"
"4819","AL445465.1"
"4820","AL445465.2"
"4821","AL591030.1"
"4822","AL355612.1"
"4823","HTR1B"
"4824","AL121718.1"
"4825","AL450327.1"
"4826","AL356776.2"
"4827","AL391840.1"
"4828","AL391840.3"
"4829","AL451064.1"
"4830","AL132875.3"
"4831","AL132875.2"
"4832","AL133475.1"
"4833","AL591135.2"
"4834","AL359715.3"
